Название,Цена,Артикул,Описание,Ссылка
PS2R-18M75-8N51-K,2 532 руб.,4673759511255,"Частотный датчик, М18, L-75 мм, 1...50 Гц, Sn 8 мм, не заподлицо, PNP, переключающий, NO+NC, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/4x0,2/ 2 м.",https://mega-k.com/products/ps2r-18m75-8n51-k
PS2R-18M75-8N84-K,2 940 руб.,4673759515055,"Частотный датчик, М18, L-75 мм, 1…50 Гц, Sn 8 мм, не заподлицо, размыкающий, NC, -25...+75 °C, ~24...250 V, 45...65 Гц АС / -30...250 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2r-18m75-8n84-k
PS2R-18M80-5B11-B,2 652 руб.,4673759515062,"Частотный датчик, М18, L-80 мм, 1...50 Гц, Sn 5 мм, заподлицо, PNP, замыкающий, NO, -25...+75 °C, 10...30 V DC, клеммная коробка/вывод вбок.",https://mega-k.com/products/ps2r-18m80-5b11-b
PS2R-18M80-5B11-Z,2 352 руб.,4673759515079,"Частотный датчик, М18, L-80 мм, 1...50 Гц, Sn 5 мм, заподлицо, PNP, замыкающий, NO, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2r-18m80-5b11-z
PS2R-18M80-5B21-B,2 652 руб.,4673759515086,"Частотный датчик, М18, L-80 мм, 1...50 Гц, Sn 5 мм, заподлицо, NPN, замыкающий, NO, -25...+75 °C, 10...30 V DC, клеммная коробка/вывод вбок.",https://mega-k.com/products/ps2r-18m80-5b21-b
PS2R-18M80-5B21-Z,2 352 руб.,4673759515093,"Частотный датчик, М18, L-80 мм, 1...50 Гц, Sn 5 мм, заподлицо, NPN, замыкающий, NO, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2r-18m80-5b21-z
PS2R-18M80-5B31-B,2 712 руб.,4673759515109,"Частотный датчик, М18, L-80 мм, 1...50 Гц, Sn 5 мм, заподлицо, PNP, размыкающий, NC, -25...+75 °C, 10...30 V DC, клеммная коробка/вывод вбок.",https://mega-k.com/products/ps2r-18m80-5b31-b
PS2R-18M80-5B31-Z,2 400 руб.,4673759515116,"Частотный датчик, М18, L-80 мм, 1...50 Гц, Sn 5 мм, заподлицо, PNP, размыкающий, NC, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2r-18m80-5b31-z
PS2R-18M80-5B41-B,2 712 руб.,4673759515123,"Частотный датчик, М18, L-80 мм, 1...50 Гц, Sn 5 мм, заподлицо, NPN, размыкающий, NC, -25...+75 °C, 10...30 V DC, клеммная коробка/вывод вбок.",https://mega-k.com/products/ps2r-18m80-5b41-b
PS2R-18M80-5B41-Z,2 400 руб.,4673759515130,"Частотный датчик, М18, L-80 мм, 1...50 Гц, Sn 5 мм, заподлицо, NPN, размыкающий, NC, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2r-18m80-5b41-z
PS2R-18M80-8N11-B,2 652 руб.,4673759515147,"Частотный датчик, М18, L-80 мм, 1...50 Гц, Sn 8 мм, не заподлицо, PNP, замыкающий, NO, -25...+75 °C, 10...30 V DC, клеммная коробка/вывод вбок.",https://mega-k.com/products/ps2r-18m80-8n11-b
PS2R-18M80-8N11-Z,2 352 руб.,4673759515154,"Частотный датчик, М18, L-80 мм, 1...50 Гц, Sn 8 мм, не заподлицо, PNP, замыкающий, NO, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2r-18m80-8n11-z
PS2R-18M80-8N21-B,2 652 руб.,4673759515161,"Частотный датчик, М18, L-80 мм, 1...50 Гц, Sn 8 мм, не заподлицо, NPN, замыкающий, NO, -25...+75 °C, 10...30 V DC, клеммная коробка/вывод вбок.",https://mega-k.com/products/ps2r-18m80-8n21-b
PS2R-18M80-8N21-Z,2 352 руб.,4673759515178,"Частотный датчик, М18, L-80 мм, 1...50 Гц, Sn 8 мм, не заподлицо, NPN, замыкающий, NO, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2r-18m80-8n21-z
PS2R-18M80-8N31-B,2 712 руб.,4673759515185,"Частотный датчик, М18, L-80 мм, 1...50 Гц, Sn 8 мм, не заподлицо, PNP, размыкающий, NC, -25...+75 °C, 10...30 V DC, клеммная коробка/вывод вбок.",https://mega-k.com/products/ps2r-18m80-8n31-b
PS2R-18M80-8N31-Z,2 400 руб.,4673759515192,"Частотный датчик, М18, L-80 мм, 1...50 Гц, Sn 8 мм, не заподлицо, PNP, размыкающий, NC, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2r-18m80-8n31-z
PS2R-18M80-8N41-B,2 712 руб.,4673759515208,"Частотный датчик, М18, L-80 мм, 1...50 Гц, Sn 8 мм, не заподлицо, NPN, размыкающий, NC, -25...+75 °C, 10...30 V DC, клеммная коробка/вывод вбок.",https://mega-k.com/products/ps2r-18m80-8n41-b
PS2R-18M80-8N41-Z,2 400 руб.,4673759515215,"Частотный датчик, М18, L-80 мм, 1...50 Гц, Sn 8 мм, не заподлицо, NPN, размыкающий, NC, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2r-18m80-8n41-z
PS2R-18M90-5B51-Z,2 532 руб.,4673759515222,"Частотный датчик, М18, L-90 мм, 1...50 Гц, Sn 5 мм, заподлицо, PNP, переключающий, NO+NC, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/4x0,2/ 2 м.",https://mega-k.com/products/ps2r-18m90-5b51-z
