Название,Цена,Артикул,Описание,Ссылка
PS2RT-30M80-10B11-Z,2 604 руб.,4673759517233,"Частотный датчик, М30, L-80 мм, 1...50 Гц, Sn 10 мм, заподлицо, PNP, замыкающий, NO, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2rt-30m80-10b11-z
PS2RT-30M80-10B21-B,2 796 руб.,4673759517240,"Частотный датчик, М30, L-80 мм, 1...50 Гц, Sn 10 мм, заподлицо, NPN, замыкающий, NO, -25...+75 °C, 10...30 V DC, клеммная коробка/вывод вбок.",https://mega-k.com/products/ps2rt-30m80-10b21-b
PS2RT-30M80-10B21-Z,2 604 руб.,4673759517257,"Частотный датчик, М30, L-80 мм, 1...50 Гц, Sn 10 мм, заподлицо, NPN, замыкающий, NO, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2rt-30m80-10b21-z
PS2RT-30M80-10B31-B,2 868 руб.,4673759517264,"Частотный датчик, М30, L-80 мм, 1...50 Гц, Sn 10 мм, заподлицо, PNP, размыкающий, NC, -25...+75 °C, 10...30 V DC, клеммная коробка/вывод вбок.",https://mega-k.com/products/ps2rt-30m80-10b31-b
PS2RT-30M80-10B31-Z,2 652 руб.,4673759517271,"Частотный датчик, М30, L-80 мм, 1...50 Гц, Sn 10 мм, заподлицо, PNP, размыкающий, NC, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2rt-30m80-10b31-z
PS2RT-30M80-10B41-B,2 868 руб.,4673759517288,"Частотный датчик, М30, L-80 мм, 1...50 Гц, Sn 10 мм, заподлицо, NPN, размыкающий, NC, -25...+75 °C, 10...30 V DC, клеммная коробка/вывод вбок.",https://mega-k.com/products/ps2rt-30m80-10b41-b
PS2RT-30M80-10B41-Z,2 652 руб.,4673759517295,"Частотный датчик, М30, L-80 мм, 1...50 Гц, Sn 10 мм, заподлицо, NPN, размыкающий, NC, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2rt-30m80-10b41-z
PS2RT-30M80-10B74-K,3 108 руб.,4673759517301,"Частотный датчик, М30, L-80 мм, 1...50 Гц, Sn 10 мм, заподлицо, замыкающий, NO, -25...+75 °C, ~24...250 V, 45...65 Гц АС / -30...250 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2rt-30m80-10b74-k
PS2RT-30M80-10B84-K,3 192 руб.,4673759517318,"Частотный датчик, М30, L-80 мм, 1...50 Гц, Sn 10 мм, заподлицо, размыкающий, NC, -25...+75 °C, ~24...250 V, 45...65 Гц АС / -30...250 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2rt-30m80-10b84-k
PS2RT-30M80-15N11-B,2 796 руб.,4673759511286,"Частотный датчик, М30, L-80 мм, 1...50 Гц, Sn 15 мм, не заподлицо, PNP, замыкающий, NO, -25...+75 °C, 10...30 V DC, клеммная коробка/вывод вбок.",https://mega-k.com/products/ps2rt-30m80-15n11-b
PS2RT-30M80-15N11-Z,2 604 руб.,4673759517325,"Частотный датчик, М30, L-80 мм, 1...50 Гц, Sn 15 мм, не заподлицо, PNP, замыкающий, NO, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2rt-30m80-15n11-z
PS2RT-30M80-15N21-B,2 796 руб.,4673759517332,"Частотный датчик, М30, L-80 мм, 1...50 Гц, Sn 15 мм, не заподлицо, NPN, замыкающий, NO, -25...+75 °C, 10...30 V DC, клеммная коробка/вывод вбок.",https://mega-k.com/products/ps2rt-30m80-15n21-b
PS2RT-30M80-15N21-Z,2 604 руб.,4673759517349,"Частотный датчик, М30, L-80 мм, 1...50 Гц, Sn 15 мм, не заподлицо, NPN, замыкающий, NO, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2rt-30m80-15n21-z
PS2RT-30M80-15N31-B,2 868 руб.,4673759517356,"Частотный датчик, М30, L-80 мм, 1...50 Гц, Sn 15 мм, не заподлицо, PNP, размыкающий, NC, -25...+75 °C, 10...30 V DC, клеммная коробка/вывод вбок.",https://mega-k.com/products/ps2rt-30m80-15n31-b
PS2RT-30M80-15N31-Z,2 652 руб.,4673759517363,"Частотный датчик, М30, L-80 мм, 1...50 Гц, Sn 15 мм, не заподлицо, PNP, размыкающий, NC, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2rt-30m80-15n31-z
PS2RT-30M80-15N41-B,2 868 руб.,4673759517370,"Частотный датчик, М30, L-80 мм, 1...50 Гц, Sn 15 мм, не заподлицо, NPN, размыкающий, NC, -25...+75 °C, 10...30 V DC, клеммная коробка/вывод вбок.",https://mega-k.com/products/ps2rt-30m80-15n41-b
PS2RT-30M80-15N41-Z,2 652 руб.,4673759517387,"Частотный датчик, М30, L-80 мм, 1...50 Гц, Sn 15 мм, не заподлицо, NPN, размыкающий, NC, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2rt-30m80-15n41-z
PS2RT-30M80-15N74-K,3 108 руб.,4673759517394,"Частотный датчик, М30, L-80 мм, 1...50 Гц, Sn 15 мм, не заподлицо, замыкающий, NO, -25...+75 °C, ~24...250 V, 45...65 Гц АС / -30...250 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2rt-30m80-15n74-k
PS2RT-30M80-15N84-K,3 192 руб.,4673759517400,"Частотный датчик, М30, L-80 мм, 1...50 Гц, Sn 15 мм, не заподлицо, размыкающий, NC, -25...+75 °C, ~24...250 V, 45...65 Гц АС / -30...250 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2rt-30m80-15n84-k
PS2RT-30M85-10B11-C4,2 604 руб.,4673759517417,"Частотный датчик, М30, L-85 мм, 1...50 Гц, Sn 10 мм, заподлицо, PNP, замыкающий, NO, -25...+75 °C, 10...30 V DC, разъем/М12/4-конт.",https://mega-k.com/products/ps2rt-30m85-10b11-c4
PS2RT-30M85-10B21-C4,2 604 руб.,4673759517424,"Частотный датчик, М30, L-85 мм, 1...50 Гц, Sn 10 мм, заподлицо, NPN, замыкающий, NO, -25...+75 °C, 10...30 V DC, разъем/М12/4-конт.",https://mega-k.com/products/ps2rt-30m85-10b21-c4
PS2RT-30M85-10B31-C4,2 652 руб.,4673759517431,"Частотный датчик, М30, L-85 мм, 1...50 Гц, Sn 10 мм, заподлицо, PNP, размыкающий, NC, -25...+75 °C, 10...30 V DC, разъем/М12/4-конт.",https://mega-k.com/products/ps2rt-30m85-10b31-c4
PS2RT-30M85-10B41-C4,2 652 руб.,4673759517448,"Частотный датчик, М30, L-85 мм, 1...50 Гц, Sn 10 мм, заподлицо, NPN, размыкающий, NC, -25...+75 °C, 10...30 V DC, разъем/М12/4-конт.",https://mega-k.com/products/ps2rt-30m85-10b41-c4
PS2RT-30M85-15N11-C4,2 604 руб.,4673759517455,"Частотный датчик, М30, L-85 мм, 1...50 Гц, Sn 15 мм, не заподлицо, PNP, замыкающий, NO, -25...+75 °C, 10...30 V DC, разъем/М12/4-конт.",https://mega-k.com/products/ps2rt-30m85-15n11-c4
PS2RT-30M85-15N21-C4,2 604 руб.,4673759517462,"Частотный датчик, М30, L-85 мм, 1...50 Гц, Sn 15 мм, не заподлицо, NPN, замыкающий, NO, -25...+75 °C, 10...30 V DC, разъем/М12/4-конт.",https://mega-k.com/products/ps2rt-30m85-15n21-c4
PS2RT-30M85-15N31-C4,2 652 руб.,4673759517479,"Частотный датчик, М30, L-85 мм, 1...50 Гц, Sn 15 мм, не заподлицо, PNP, размыкающий, NC, -25...+75 °C, 10...30 V DC, разъем/М12/4-конт.",https://mega-k.com/products/ps2rt-30m85-15n31-c4
PS2RT-30M85-15N41-C4,2 652 руб.,4673759517486,"Частотный датчик, М30, L-85 мм, 1...50 Гц, Sn 15 мм, не заподлицо, NPN, размыкающий, NC, -25...+75 °C, 10...30 V DC, разъем/М12/4-конт.",https://mega-k.com/products/ps2rt-30m85-15n41-c4
PS2RT-30M90-10B51-Z,2 808 руб.,4673759507272,"Частотный датчик, М30, L-90 мм, 1...50 Гц, Sn 10 мм, заподлицо, PNP, переключающий, NO+NC, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/4x0,2/ 2 м.",https://mega-k.com/products/ps2rt-30m90-10b51-z
PS2RT-30M90-10B74-B,3 408 руб.,4673759517493,"Частотный датчик, М30, L-90 мм, 1...50 Гц, Sn 10 мм, заподлицо, замыкающий, NO, -25...+75 °C, ~24...250 V, 45...65 Гц АС / -30...250 V DC, клеммная коробка/вывод вбок.",https://mega-k.com/products/ps2rt-30m90-10b74-b
PS2RT-30M90-10B84-B,3 444 руб.,4673759517509,"Частотный датчик, М30, L-90 мм, 1...50 Гц, Sn 10 мм, заподлицо, размыкающий, NC, -25...+75 °C, ~24...250 V, 45...65 Гц АС / -30...250 V DC, клеммная коробка/вывод вбок.",https://mega-k.com/products/ps2rt-30m90-10b84-b
PS2RT-30M90-15N51-Z,2 808 руб.,4673759517516,"Частотный датчик, М30, L-90 мм, 1...50 Гц, Sn 15 мм, не заподлицо, PNP, переключающий, NO+NC, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/4x0,2/ 2 м.",https://mega-k.com/products/ps2rt-30m90-15n51-z
PS2RT-30M90-15N74-B,3 408 руб.,4673759517523,"Частотный датчик, М30, L-90 мм, 1...50 Гц, Sn 15 мм, не заподлицо, замыкающий, NO, -25...+75 °C, ~24...250 V, 45...65 Гц АС / -30...250 V DC, клеммная коробка/вывод вбок.",https://mega-k.com/products/ps2rt-30m90-15n74-b
PS2RT-30M90-15N84-B,3 444 руб.,4673759517530,"Частотный датчик, М30, L-90 мм, 1...50 Гц, Sn 15 мм, не заподлицо, размыкающий, NC, -25...+75 °C, ~24...250 V, 45...65 Гц АС / -30...250 V DC, клеммная коробка/вывод вбок.",https://mega-k.com/products/ps2rt-30m90-15n84-b
PS2RT-30M95-10B51-C4,2 808 руб.,4673759511231,"Частотный датчик, М30, L-95 мм, 1...50 Гц, Sn 10 мм, заподлицо, PNP, переключающий, NO+NC, -25...+75 °C, 10...30 V DC, разъем/М12/4-конт.",https://mega-k.com/products/ps2rt-30m95-10b51-c4
PS2RT-30M95-10B74-C27,3 216 руб.,4673759517547,"Частотный датчик, М30, L-95 мм, 1...50 Гц, Sn 10 мм, заподлицо, замыкающий, NO, -25...+75 °C, ~24...250 V, 45...65 Гц АС / -30...250 V DC, разъем/М12/3-конт.",https://mega-k.com/products/ps2rt-30m95-10b74-c27
PS2RT-30M95-10B74-Z,3 108 руб.,4673759512429,"Частотный датчик, М30, L-95 мм, 1...50 Гц, Sn 10 мм, заподлицо, замыкающий, NO, -25...+75 °C, ~24...250 V, 45...65 Гц АС / -30...250 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2rt-30m95-10b74-z
PS2RT-30M95-10B84-C27,3 288 руб.,4673759517554,"Частотный датчик, М30, L-95 мм, 1...50 Гц, Sn 10 мм, заподлицо, размыкающий, NC, -25...+75 °C, ~24...250 V, 45...65 Гц АС / -30...250 V DC, разъем/М12/3-конт.",https://mega-k.com/products/ps2rt-30m95-10b84-c27
PS2RT-30M95-10B84-Z,3 192 руб.,4673759517561,"Частотный датчик, М30, L-95 мм, 1...50 Гц, Sn 10 мм, заподлицо, размыкающий, NC, -25...+75 °C, ~24...250 V, 45...65 Гц АС / -30...250 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2rt-30m95-10b84-z
PS2RT-30M95-15N51-C4,2 808 руб.,4673759517578,"Частотный датчик, М30, L-95 мм, 1...50 Гц, Sn 15 мм, не заподлицо, PNP, переключающий, NO+NC, -25...+75 °C, 10...30 V DC, разъем/М12/4-конт.",https://mega-k.com/products/ps2rt-30m95-15n51-c4
PS2RT-30M95-15N74-C27,3 216 руб.,4673759517585,"Частотный датчик, М30, L-95 мм, 1...50 Гц, Sn 15 мм, не заподлицо, замыкающий, NO, -25...+75 °C, ~24...250 V, 45...65 Гц АС / -30...250 V DC, разъем/М12/3-конт.",https://mega-k.com/products/ps2rt-30m95-15n74-c27
PS2RT-30M95-15N74-Z,3 108 руб.,4673759517592,"Частотный датчик, М30, L-95 мм, 1...50 Гц, Sn 15 мм, не заподлицо, замыкающий, NO, -25...+75 °C, ~24...250 V, 45...65 Гц АС / -30...250 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2rt-30m95-15n74-z
PS2RT-30M95-15N84-C27,3 288 руб.,4673759517608,"Частотный датчик, М30, L-95 мм, 1...50 Гц, Sn 15 мм, не заподлицо, размыкающий, NC, -25...+75 °C, ~24...250 V, 45...65 Гц АС / -30...250 V DC, разъем/М12/3-конт.",https://mega-k.com/products/ps2rt-30m95-15n84-c27
PS2RT-30M95-15N84-Z,3 192 руб.,4673759517615,"Частотный датчик, М30, L-95 мм, 1...50 Гц, Sn 15 мм, не заподлицо, размыкающий, NC, -25...+75 °C, ~24...250 V, 45...65 Гц АС / -30...250 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2rt-30m95-15n84-z
ВБ2Ч.30М.75.10.5.1.К,Цена не указана,D533,"Частотный датчик, М30, L-75 мм, 1...50 Гц, Sn 10 мм, заподлицо, PNP, переключающий, NO+NC, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/4x0,2/ 2 м.",https://mega-k.com/products/vb2r-30m-75-10-5-1-k
ВБ2Ч.30М.80.10.1.1.Z,Цена не указана,D210,"Частотный датчик, М30, L-80 мм, 1...50 Гц, Sn 10 мм, заподлицо, PNP, замыкающий, NO, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/vb2r-30m-80-10-1-1-z
ВБ2Ч.30М.80.15.1.1.В,Цена не указана,D268,"Частотный датчик, М30, L-80 мм, 1...50 Гц, Sn 15 мм, не заподлицо, PNP, замыкающий, NO, -25...+75 °C, 10...30 V DC, клеммная коробка/вывод вбок.",https://mega-k.com/products/vb2r-30m-80-15-1-1-v
ВБ2Ч.30М.85.15.2.1.С4,Цена не указана,D254,"Частотный датчик, М30, L-85 мм, 1...50 Гц, Sn 15 мм, не заподлицо, NPN, замыкающий, NO, -25...+75 °C, 10...30 V DC, разъем/М12/4-конт.",https://mega-k.com/products/vb2r-30m-85-15-2-1-c4
ВБ2Ч.30М.90.15.5.1.Z,Цена не указана,D225,"Частотный датчик, М30, L-90 мм, 1...50 Гц, Sn 15 мм, не заподлицо, PNP, переключающий, NO+NC, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/4x0,2/ 2 м.",https://mega-k.com/products/vb2r-30m-90-15-5-1-z
ВБ2Ч.30М.90.15.7.2.В,Цена не указана,D317,"Частотный датчик, М30, L-90 мм, 1...50 Гц, Sn 15 мм, не заподлицо, замыкающий, NO, -25...+75 °C, 35...250 V AC, клеммная коробка/вывод вбок.",https://mega-k.com/products/vb2r-30m-90-15-7-2-v
ВБ2Ч.30М.90.15.7.4.В,Цена не указана,D358,"Частотный датчик, М30, L-90 мм, 1...50 Гц, Sn 15 мм, не заподлицо, замыкающий, NO, -25...+75 °C, ~24...250 V, 45...65 Гц АС / -30...250 V DC, клеммная коробка/вывод вбок.",https://mega-k.com/products/vb2r-30m-90-15-7-4-v
ВБ2Ч.30М.95.10.7.2.Z,Цена не указана,D302,"Частотный датчик, М30, L-95 мм, 1...50 Гц, Sn 10 мм, заподлицо, замыкающий, NO, -25...+75 °C, 35...250 V AC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/vb2r-30m-95-10-7-2-z
ВБ2Ч.30М.95.10.7.4.Z,Цена не указана,D336,"Частотный датчик, М30, L-95 мм, 1...50 Гц, Sn 10 мм, заподлицо, замыкающий, NO, -25...+75 °C, ~24...250 V, 45...65 Гц АС / -30...250 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/vb2r-30m-95-10-7-4-z
