Название,Цена,Артикул,Описание,Ссылка
ВБ2.12М.70.4.8.2.К,Цена не указана,C197,"Индуктивный датчик, М12, L-70 мм, Sn 4 мм, не заподлицо, PNP, размыкающий, NC, -25...+75 °C, 35...250 V AC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/vb2-12m-70-4-8-2-k
ВБ2.12М.70.4.8.4.К,Цена не указана,C105,"Индуктивный датчик, М12, L-70 мм, Sn 4 мм, не заподлицо, PNP, размыкающий, NC, -25...+75 °C, ~24...250 V, 45...65 Гц АС / -30...250 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/vb2-12m-70-4-8-4-k
ВБ2.12М.73.2.1.1.Z,Цена не указана,C864,"Индуктивный датчик, М12, L-73 мм, Sn 2 мм, заподлицо, PNP, замыкающий, NO, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/vb2-12m-73-2-1-1-z
ВБ2.12М.73.2.2.1.Z,Цена не указана,C867,"Индуктивный датчик, М12, L-73 мм, Sn 2 мм, заподлицо, NPN, замыкающий, NO, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/vb2-12m-73-2-2-1-z
ВБ2.12М.73.2.3.1.Z,Цена не указана,C865,"Индуктивный датчик, М12, L-73 мм, Sn 2 мм, заподлицо, PNP, размыкающий, NC, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/vb2-12m-73-2-3-1-z
ВБ2.12М.73.2.5.1.Z,Цена не указана,C866,"Индуктивный датчик, М12, L-73 мм, Sn 2 мм, заподлицо, PNP, переключающий, NO+NC, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/4x0,2/ 2 м.",https://mega-k.com/products/vb2-12m-73-2-5-1-z
ВБ2.12М.73.4.1.1.Z,Цена не указана,C870,"Индуктивный датчик, М12, L-73 мм, Sn 4 мм, не заподлицо, PNP, замыкающий, NO, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/vb2-12m-73-4-1-1-z
ВБ2.12М.73.4.2.1.Z,Цена не указана,C873,"Индуктивный датчик, М12, L-73 мм, Sn 4 мм, не заподлицо, NPN, замыкающий, NO, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/vb2-12m-73-4-2-1-z
ВБ2.12М.73.4.3.1.Z,Цена не указана,C871,"Индуктивный датчик, М12, L-73 мм, Sn 4 мм, не заподлицо, PNP, размыкающий, NC, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/vb2-12m-73-4-3-1-z
ВБ2.12М.73.4.5.1.Z,Цена не указана,C872,"Индуктивный датчик, М12, L-73 мм, Sn 4 мм, не заподлицо, PNP, переключающий, NO+NC, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/4x0,2/ 2 м.",https://mega-k.com/products/vb2-12m-73-4-5-1-z
ВБ2.12М.80.2.1.1.В,Цена не указана,C397,"Индуктивный датчик, М12, L-80 мм, Sn 2 мм, заподлицо, PNP, замыкающий, NO, -25...+75 °C, 10...30 V DC, клеммная коробка/вывод вбок.",https://mega-k.com/products/vb2-12m-80-2-1-1-v
ВБ2.12М.80.2.7.2.С27,Цена не указана,C198,"Индуктивный датчик, М12, L-80 мм, Sn 2 мм, заподлицо, PNP, замыкающий, NO, -25...+75 °C, 35...250 V AC, разъем/М12/3-конт.",https://mega-k.com/products/vb2-12m-80-2-7-2-c27
ВБ2.12М.80.2.7.4.С27,Цена не указана,C106,"Индуктивный датчик, М12, L-80 мм, Sn 2 мм, заподлицо, PNP, замыкающий, NO, -25...+75 °C, ~24...250 V, 45...65 Гц АС / -30...250 V DC, разъем/М12/3-конт.",https://mega-k.com/products/vb2-12m-80-2-7-4-c27
ВБ2.12М.80.2.8.2.С27,Цена не указана,C199,"Индуктивный датчик, М12, L-80 мм, Sn 2 мм, заподлицо, PNP, размыкающий, NC, -25...+75 °C, 35...250 V AC, разъем/М12/3-конт.",https://mega-k.com/products/vb2-12m-80-2-8-2-c27
ВБ2.12М.80.2.8.4.С27,Цена не указана,C107,"Индуктивный датчик, М12, L-80 мм, Sn 2 мм, заподлицо, PNP, размыкающий, NC, -25...+75 °C, ~24...250 V, 45...65 Гц АС / -30...250 V DC, разъем/М12/3-конт.",https://mega-k.com/products/vb2-12m-80-2-8-4-c27
ВБ2.12М.80.4.1.1.В,Цена не указана,C401,"Индуктивный датчик, М12, L-80 мм, Sn 4 мм, не заподлицо, PNP, замыкающий, NO, -25...+75 °C, 10...30 V DC, клеммная коробка/вывод вбок.",https://mega-k.com/products/vb2-12m-80-4-1-1-v
ВБ2.12М.80.4.2.1.В,Цена не указана,C403,"Индуктивный датчик, М12, L-80 мм, Sn 4 мм, не заподлицо, NPN, замыкающий, NO, -25...+75 °C, 10...30 V DC, клеммная коробка/вывод вбок.",https://mega-k.com/products/vb2-12m-80-4-2-1-v
ВБ2.12М.80.4.3.1.В,Цена не указана,C402,"Индуктивный датчик, М12, L-80 мм, Sn 4 мм, не заподлицо, PNP, размыкающий, NC, -25...+75 °C, 10...30 V DC, клеммная коробка/вывод вбок.",https://mega-k.com/products/vb2-12m-80-4-3-1-v
ВБ2.12М.85.2.8.2.Z,Цена не указана,C203,"Индуктивный датчик, М12, L-85 мм, Sn 2 мм, заподлицо, PNP, размыкающий, NC, -25...+75 °C, 35...250 V AC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/vb2-12m-85-2-8-2-z
ВБ2.12М.85.2.8.4.Z,Цена не указана,C111,"Индуктивный датчик, М12, L-85 мм, Sn 2 мм, заподлицо, PNP, размыкающий, NC, -25...+75 °C, ~24...250 V, 45...65 Гц АС / -30...250 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/vb2-12m-85-2-8-4-z
ВБ2.12М.85.4.7.2.Z,Цена не указана,C204,"Индуктивный датчик, М12, L-85 мм, Sn 4 мм, не заподлицо, PNP, замыкающий, NO, -25...+75 °C, 35...250 V AC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/vb2-12m-85-4-7-2-z
ВБ2.12М.85.4.7.4.Z,Цена не указана,C112,"Индуктивный датчик, М12, L-85 мм, Sn 4 мм, не заподлицо, PNP, замыкающий, NO, -25...+75 °C, ~24...250 V, 45...65 Гц АС / -30...250 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/vb2-12m-85-4-7-4-z
ВБ2.12М.85.4.8.2.Z,Цена не указана,C205,"Индуктивный датчик, М12, L-85 мм, Sn 4 мм, не заподлицо, PNP, размыкающий, NC, -25...+75 °C, 35...250 V AC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/vb2-12m-85-4-8-2-z
ВБ2.12М.85.4.8.4.Z,Цена не указана,C113,"Индуктивный датчик, М12, L-85 мм, Sn 4 мм, не заподлицо, PNP, размыкающий, NC, -25...+75 °C, ~24...250 V, 45...65 Гц АС / -30...250 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/vb2-12m-85-4-8-4-z
ВБ2.12М.90.2.7.2.В,Цена не указана,C206,"Индуктивный датчик, М12, L-90 мм, Sn 2 мм, заподлицо, PNP, замыкающий, NO, -25...+75 °C, 35...250 V AC, клеммная коробка/вывод вбок.",https://mega-k.com/products/vb2-12m-90-2-7-2-v
ВБ2.12М.90.2.7.4.В,Цена не указана,C114,"Индуктивный датчик, М12, L-90 мм, Sn 2 мм, заподлицо, PNP, замыкающий, NO, -25...+75 °C, ~24...250 V, 45...65 Гц АС / -30...250 V DC, клеммная коробка/вывод вбок.",https://mega-k.com/products/vb2-12m-90-2-7-4-v
ВБ2.12М.90.4.7.2.В,Цена не указана,C208,"Индуктивный датчик, М12, L-90 мм, Sn 4 мм, не заподлицо, PNP, замыкающий, NO, -25...+75 °C, 35...250 V AC, клеммная коробка/вывод вбок.",https://mega-k.com/products/vb2-12m-90-4-7-2-v
ВБ2.12М.90.4.7.4.В,Цена не указана,C116,"Индуктивный датчик, М12, L-90 мм, Sn 4 мм, не заподлицо, PNP, замыкающий, NO, -25...+75 °C, ~24...250 V, 45...65 Гц АС / -30...250 V DC, клеммная коробка/вывод вбок.",https://mega-k.com/products/vb2-12m-90-4-7-4-v
ВБ2.12М.90.4.8.2.В,Цена не указана,C209,"Индуктивный датчик, М12, L-90 мм, Sn 4 мм, не заподлицо, PNP, размыкающий, NC, -25...+75 °C, 35...250 V AC, клеммная коробка/вывод вбок.",https://mega-k.com/products/vb2-12m-90-4-8-2-v
ВБ2.12М.90.4.8.4.В,Цена не указана,C117,"Индуктивный датчик, М12, L-90 мм, Sn 4 мм, не заподлицо, PNP, размыкающий, NC, -25...+75 °C, ~24...250 V, 45...65 Гц АС / -30...250 V DC, клеммная коробка/вывод вбок.",https://mega-k.com/products/vb2-12m-90-4-8-4-v
ВБ21.12М.73.4.1.1.Z,Цена не указана,D099,"Индуктивный датчик, М12, L-73 мм, Sn 4 мм, заподлицо, PNP, замыкающий, NO, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/vb21-12m-73-4-1-1-z
ВБ22.12М.73.8.1.1.Z,Цена не указана,D109,"Индуктивный датчик, М12, L-73 мм, Sn 8 мм, не заподлицо, PNP, замыкающий, NO, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/vb22-12m-73-8-1-1-z
ВБ22.12М.73.8.2.1.Z,Цена не указана,D110,"Индуктивный датчик, М12, L-73 мм, Sn 8 мм, не заподлицо, NPN, замыкающий, NO, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/vb22-12m-73-8-2-1-z
